building,code,room,days,start,end
Tahoe Hall,TAH,1025,MW,1330,1445
Tahoe Hall,TAH,1025,MW,1500,1615
Tahoe Hall,TAH,1025,MW,1200,1315
Tahoe Hall,TAH,1025,TR,1330,1445
Tschannen Engineering Building,TEB,1118B,M,1400,1650
Tschannen Engineering Building,TEB,1118B,T,1400,1650
Tschannen Engineering Building,TEB,1118B,R,1100,1350
Tschannen Engineering Building,TEB,1118B,R,1400,1650
Tschannen Engineering Building,TEB,1224,M,1330,1620
Tschannen Engineering Building,TEB,1224,W,1330,1620
Tschannen Engineering Building,TEB,1224,F,900,1150
Tschannen Engineering Building,TEB,1118D,M,1530,1820
Tschannen Engineering Building,TEB,1118D,T,1530,1820
Tschannen Engineering Building,TEB,1118D,R,1530,1820
Tschannen Engineering Building,TEB,1118D,F,1530,1820
Tschannen Engineering Building,TEB,1125,M,1330,1620
Tschannen Engineering Building,TEB,1125,T,1330,1620
Tschannen Engineering Building,TEB,1125,W,1330,1620
Tschannen Engineering Building,TEB,1125,R,1330,1620
Tschannen Engineering Building,TEB,1118B,M,900,1150
Tschannen Engineering Building,TEB,1118B,W,900,1150
Tschannen Engineering Building,TEB,1118B,F,900,1150
Tschannen Engineering Building,TEB,1118B,T,1800,2050
Tschannen Engineering Building,TEB,1118B,R,1800,2050
Tschannen Engineering Building,TEB,1118D,TR,1400,1450
Tschannen Engineering Building,TEB,1119,T,1000,1250
Tschannen Engineering Building,TEB,1119,R,1000,1250
Tschannen Engineering Building,TEB,1234,M,1300,1550
Tschannen Engineering Building,TEB,1118D,W,1000,1250
Tschannen Engineering Building,TEB,1119,T,1300,1550
Tschannen Engineering Building,TEB,1119,R,1300,1550
Tschannen Engineering Building,TEB,1119,T,1600,1850
Tschannen Engineering Building,TEB,1234,R,1300,1550
Tschannen Engineering Building,TEB,1119,M,1400,1650
Tschannen Engineering Building,TEB,1119,W,1400,1650
Tschannen Engineering Building,TEB,1119,W,1700,1950
Tschannen Engineering Building,TEB,1218,M,1510,1650
Tschannen Engineering Building,TEB,1218,W,1500,1640
Tschannen Engineering Building,TEB,1102,M,1830,2110
Tschannen Engineering Building,TEB,1102,W,1830,2110
Tschannen Engineering Building,TEB,1108,F,1500,1740
Tschannen Engineering Building,TEB,1108,W,1830,2110
Tschannen Engineering Building,TEB,1108,M,1800,2040
Tschannen Engineering Building,TEB,1218,MW,1230,1320
Tschannen Engineering Building,TEB,1218,MW,1330,1445
Tschannen Engineering Building,TEB,1218,TR,1000,1050
Tschannen Engineering Building,TEB,1218,TR,1100,1215
Tschannen Engineering Building,TEB,1218,TR,1500,1550
Tschannen Engineering Building,TEB,1218,TR,1600,1715
Tschannen Engineering Building,TEB,1329,T,1130,1415
Tschannen Engineering Building,TEB,1329,T,1530,1815
Tschannen Engineering Building,TEB,1329,W,800,1045
Tschannen Engineering Building,TEB,1329,W,1200,1445
Tschannen Engineering Building,TEB,1329,R,1200,1445
Tschannen Engineering Building,TEB,1329,R,1530,1815
Tschannen Engineering Building,TEB,1329,R,1830,2115
Tschannen Engineering Building,TEB,1329,F,800,1045
Tschannen Engineering Building,TEB,1329,F,1100,1345
Tschannen Engineering Building,TEB,1329,F,1400,1645
Tschannen Engineering Building,TEB,1357,W,1100,1350
Tschannen Engineering Building,TEB,1357,W,1500,1750
Tschannen Engineering Building,TEB,1357,F,1100,1350
Tschannen Engineering Building,TEB,1218,TR,1230,1320
Tschannen Engineering Building,TEB,1218,TR,1330,1445
Tschannen Engineering Building,TEB,1349,F,900,1145
Tschannen Engineering Building,TEB,1349,F,1300,1545
Tschannen Engineering Building,TEB,1329,M,1500,1750
Tschannen Engineering Building,TEB,1329,T,1830,2120
Tschannen Engineering Building,TEB,1329,W,1500,1750
Tschannen Science Complex,TSC,1000,MWF,900,950
Tschannen Science Complex,TSC,1000,MWF,1500,1550
Tschannen Science Complex,TSC,1000,TR,1330,1445
Tschannen Science Complex,TSC,1000,TR,1500,1615
Tschannen Science Complex,TSC,1001,MW,1600,1715
Tschannen Science Complex,TSC,3027,M,1300,1550
Tschannen Science Complex,TSC,3027,T,1330,1620
Tschannen Science Complex,TSC,3027,W,1300,1550
Tschannen Science Complex,TSC,3027,R,1330,1620
Tschannen Science Complex,TSC,3027,M,900,1150
Tschannen Science Complex,TSC,3027,T,900,1150
Tschannen Science Complex,TSC,3027,W,900,1150
Tschannen Science Complex,TSC,3027,R,900,1150
Tschannen Science Complex,TSC,3031,T,900,1150
Tschannen Science Complex,TSC,3031,W,900,1150
Tschannen Science Complex,TSC,3031,R,900,1150
Tschannen Science Complex,TSC,3031,M,1300,1550
Tschannen Science Complex,TSC,3031,T,1330,1620
Tschannen Science Complex,TSC,3031,R,1330,1620
Tschannen Science Complex,TSC,4020,M,1300,1550
Tschannen Science Complex,TSC,4020,W,900,1150
Tschannen Science Complex,TSC,4020,W,1300,1550
Tschannen Science Complex,TSC,4020,R,1030,1320
Tschannen Science Complex,TSC,4020,R,1500,1750
Tschannen Science Complex,TSC,1001,TR,1030,1145
Tschannen Science Complex,TSC,1001,TR,730,845
Tschannen Science Complex,TSC,3002,TR,1200,1315
Tschannen Science Complex,TSC,3002,TR,1330,1445
Tschannen Science Complex,TSC,3002,TR,1500,1615
Tschannen Science Complex,TSC,3002,TR,1630,1745
Tschannen Science Complex,TSC,3002,W,900,1150
Tschannen Science Complex,TSC,3002,R,900,1150
Tschannen Science Complex,TSC,1001,TR,1330,1445
Tschannen Science Complex,TSC,1002,MWF,1100,1150
Tschannen Science Complex,TSC,3002,M,1300,1550
Tschannen Science Complex,TSC,1001,TR,900,1015
Tschannen Science Complex,TSC,3002,M,900,1150
Tschannen Science Complex,TSC,1001,MW,730,845
Tschannen Science Complex,TSC,3014,M,900,1150
Tschannen Science Complex,TSC,3014,M,1200,1450
Tschannen Science Complex,TSC,3014,W,900,1150
Tschannen Science Complex,TSC,3014,T,900,1150
Tschannen Science Complex,TSC,3014,T,1330,1620
Tschannen Science Complex,TSC,3014,R,900,1150
Tschannen Science Complex,TSC,3014,R,1330,1620
Tschannen Science Complex,TSC,1005,MW,730,845
Tschannen Science Complex,TSC,5031,MW,900,1015
Tschannen Science Complex,TSC,1005,MWF,1100,1150
Tschannen Science Complex,TSC,5031,R,900,1150
Tschannen Science Complex,TSC,3035,MW,900,1015
Tschannen Science Complex,TSC,3035,MW,1030,1145
Tschannen Science Complex,TSC,3035,MW,1330,1445
Tschannen Science Complex,TSC,3035,TR,900,1015
Tschannen Science Complex,TSC,3035,TR,1030,1145
Tschannen Science Complex,TSC,3035,TR,1330,1445
Tschannen Science Complex,TSC,3018,TR,900,1150
Tschannen Science Complex,TSC,3018,TR,1330,1620
Tschannen Science Complex,TSC,5016,W,1400,1650
Tschannen Science Complex,TSC,4016,M,1500,1750
Tschannen Science Complex,TSC,4016,T,1500,1750
Tschannen Science Complex,TSC,4016,WF,900,1150
Tschannen Science Complex,TSC,4016,WF,1300,1550
Tschannen Science Complex,TSC,1001,TR,1500,1615
Tschannen Science Complex,TSC,5014,TR,730,845
Tschannen Science Complex,TSC,5014,TR,900,1015
Tschannen Science Complex,TSC,5014,TR,1030,1145
Tschannen Science Complex,TSC,5014,TR,1200,1315
Tschannen Science Complex,TSC,5014,MW,1330,1445
Tschannen Science Complex,TSC,5014,MW,1500,1615
Tschannen Science Complex,TSC,5014,MW,1630,1745
Tschannen Science Complex,TSC,5027,MW,900,950
Tschannen Science Complex,TSC,5027,MW,1000,1115
Tschannen Science Complex,TSC,4016,WF,900,1150
Tschannen Science Complex,TSC,4016,WF,1300,1550
Tschannen Science Complex,TSC,1005,T,1800,1850
Tschannen Science Complex,TSC,1013,MW,1100,1330
Tschannen Science Complex,TSC,1013,MW,1400,1630
Tschannen Science Complex,TSC,1009,MW,1430,1700
Tschannen Science Complex,TSC,1009,TR,730,1000
Tschannen Science Complex,TSC,1009,TR,1030,1300
Tschannen Science Complex,TSC,1009,TR,1500,1730
Tschannen Science Complex,TSC,1013,TR,1330,1600
Tschannen Science Complex,TSC,1013,TR,730,1000
Tschannen Science Complex,TSC,1001,MWF,1300,1350
Tschannen Science Complex,TSC,2000,MW,800,1030
Tschannen Science Complex,TSC,2002,MW,1200,1430
Tschannen Science Complex,TSC,2000,MW,1430,1700
Tschannen Science Complex,TSC,2002,TR,900,1130
Tschannen Science Complex,TSC,2000,TR,1200,1430
Tschannen Science Complex,TSC,2029,MW,1330,1600
Tschannen Science Complex,TSC,1005,T,800,850
Tschannen Science Complex,TSC,2033,TR,900,1130
Tschannen Science Complex,TSC,1005,R,1330,1420
Tschannen Science Complex,TSC,2033,R,1430,1700
Tschannen Science Complex,TSC,2033,T,1400,1630
Tschannen Science Complex,TSC,1005,TR,1030,1145
Tschannen Science Complex,TSC,1002,TR,1730,1845
Tschannen Science Complex,TSC,1002,MW,1730,1845
Tschannen Science Complex,TSC,1001,M,1730,1820
Tschannen Science Complex,TSC,1001,M,1900,1950
Tschannen Science Complex,TSC,1001,MW,1100,1215
Tschannen Science Complex,TSC,1002,M,900,1040
Tschannen Science Complex,TSC,1002,TR,1330,1445
Tschannen Science Complex,TSC,1001,T,1630,1720
Tschannen Science Complex,TSC,1002,TR,900,1015
Tschannen Science Complex,TSC,1002,MW,1500,1615
Tschannen Science Complex,TSC,1002,MW,1500,1615
Tschannen Science Complex,TSC,1002,MW,1500,1615
Tschannen Science Complex,TSC,1002,TR,1030,1145
Tschannen Science Complex,TSC,1002,MWF,1300,1350
Tschannen Science Complex,TSC,1002,MWF,1400,1450
Tschannen Science Complex,TSC,1005,MW,1500,1615
Tschannen Science Complex,TSC,1005,TR,900,1015
Tschannen Science Complex,TSC,1005,TR,1200,1315
Tschannen Science Complex,TSC,1005,MW,1330,1445
Tschannen Science Complex,TSC,5027,MW,1200,1250
Tschannen Science Complex,TSC,5027,MW,1250,1405
Tschannen Science Complex,TSC,5027,MW,1500,1550
Tschannen Science Complex,TSC,5027,MW,1550,1705
Tschannen Science Complex,TSC,1000,MW,1730,1845
Tschannen Science Complex,TSC,5027,TR,900,950
Tschannen Science Complex,TSC,5027,TR,950,1105
Tschannen Science Complex,TSC,5027,TR,1200,1250
Tschannen Science Complex,TSC,5027,TR,1250,1405
Tschannen Science Complex,TSC,1005,TR,1500,1615
Tschannen Science Complex,TSC,5027,TR,900,950
Tschannen Science Complex,TSC,5027,TR,950,1105
Tschannen Science Complex,TSC,5027,TR,1200,1250
Tschannen Science Complex,TSC,5027,TR,1250,1405
Tschannen Science Complex,TSC,1002,W,730,845
Tschannen Science Complex,TSC,1002,W,900,1015
Tschannen Science Complex,TSC,1001,TR,1200,1315
Tschannen Science Complex,TSC,1001,W,1800,2000
Tschannen Science Complex,TSC,1001,W,1800,2000
Tschannen Science Complex,TSC,1001,MW,900,950
Tschannen Science Complex,TSC,1001,F,900,950
Tschannen Science Complex,TSC,1001,MW,1400,1450
Tschannen Science Complex,TSC,1001,F,1400,1450
Tschannen Science Complex,TSC,1001,W,1000,1050
Tschannen Science Complex,TSC,1002,TR,1500,1615
Yosemite Hall,YSM,135,TR,1200,1315
Yosemite Hall,YSM,117,TR,1600,1650
Yosemite Hall,YSM,119,M,1330,1445
Yosemite Hall,YSM,127,TR,1330,1445
Yosemite Hall,YSM,171,F,800,1030
Yosemite Hall,YSM,127,M,1300,1450
Yosemite Hall,YSM,127,MW,900,950
Yosemite Hall,YSM,135,TR,1030,1145
Yosemite Hall,YSM,119,TR,1200,1315
Yosemite Hall,YSM,127,M,1100,1250
Yosemite Hall,YSM,133,M,1730,1920
Yosemite Hall,YSM,133,W,1730,1920
Yosemite Hall,YSM,133,T,1500,1550
Yosemite Hall,YSM,127,W,1730,2020
Yosemite Hall,YSM,117,TR,1330,1445
Yosemite Hall,YSM,119,M,1500,1615
Yosemite Hall,YSM,127,M,1630,1745
Yosemite Hall,YSM,117,M,800,850
Yosemite Hall,YSM,117,M,900,950
Yosemite Hall,YSM,117,M,1000,1050
Yosemite Hall,YSM,135,T,900,950
Yosemite Hall,YSM,117,TR,1200,1315
Yosemite Hall,YSM,133,TR,1630,1745
Yosemite Hall,YSM,133,TR,1630,1745
Yosemite Hall,YSM,127,TR,900,1015
Yosemite Hall,YSM,133,TR,730,755
Yosemite Hall,YSM,100,MW,730,845
Yosemite Hall,YSM,119,MW,730,845
Yosemite Hall,YSM,127,TR,1030,1145
Yosemite Hall,YSM,119,T,1630,1920
Yosemite Hall,YSM,171,MW,1200,1315
Yosemite Hall,YSM,171,TR,1030,1145
Yosemite Hall,YSM,171,MW,1100,1150
Yosemite Hall,YSM,135,MW,1100,1150
Yosemite Hall,YSM,171,MW,900,1015
Yosemite Hall,YSM,100,MW,1000,1050
Yosemite Hall,YSM,100,MW,1100,1150
Yosemite Hall,YSM,133,MW,1100,1125
Yosemite Hall,YSM,133,MW,1125,1215
Yosemite Hall,YSM,100,TR,800,850
Yosemite Hall,YSM,119,TR,800,850
Yosemite Hall,YSM,100,TR,900,950
Yosemite Hall,YSM,119,TR,900,950
Yosemite Hall,YSM,141,MW,1200,1250
Yosemite Hall,YSM,100,MW,1200,1250
Yosemite Hall,YSM,141,MW,1300,1350
Yosemite Hall,YSM,100,MW,1300,1350
Yosemite Hall,YSM,141,TR,1000,1050
Yosemite Hall,YSM,100,TR,1000,1050
Yosemite Hall,YSM,107,TR,1000,1050
Yosemite Hall,YSM,141,TR,1100,1150
Yosemite Hall,YSM,100,TR,1100,1150
Yosemite Hall,YSM,107,TR,1100,1150
Yosemite Hall,YSM,135,MW,1200,1250
Yosemite Hall,YSM,135,TR,0,50
Yosemite Hall,YSM,119,MW,900,950
Yosemite Hall,YSM,119,TR,1030,1145
Yosemite Hall,YSM,135,MW,900,950
Yosemite Hall,YSM,193,TR,730,845
Yosemite Hall,YSM,193,TR,1030,1145
Yosemite Hall,YSM,193,MW,730,845
Yosemite Hall,YSM,193,MW,900,1015
Yosemite Hall,YSM,193,M,1900,2150
Yosemite Hall,YSM,193,TR,900,1015
Yosemite Hall,YSM,135,MW,1400,1450
Yosemite Hall,YSM,119,MW,1200,1315
Yosemite Hall,YSM,171,T,800,950
Yosemite Hall,YSM,171,R,800,950
Yosemite Hall,YSM,117,R,1030,1145
Yosemite Hall,YSM,133,T,1200,1315
Yosemite Hall,YSM,133,R,1200,1315
Yosemite Hall,YSM,117,MW,1730,1845
Yosemite Hall,YSM,141,M,830,950
Yosemite Hall,YSM,141,W,830,950
Yosemite Hall,YSM,119,T,1315,1515
Yosemite Hall,YSM,119,W,1400,1700
Yosemite Hall,YSM,133,M,900,1100
Yosemite Hall,YSM,133,W,1400,1700
Yosemite Hall,YSM,141,W,1000,1050
Yosemite Hall,YSM,127,F,1000,1050
Yosemite Hall,YSM,127,F,1100,1150
Yosemite Hall,YSM,141,F,1000,1050
Yosemite Hall,YSM,119,F,1100,1150
Yosemite Hall,YSM,127,W,1200,1450
Yosemite Hall,YSM,141,T,1500,1750
